sentiment,title,desc,note_ip_location
1,"被今天的自己清爽到了
","
","湖北
"
2,"优衣库也太好拍了
","
","北京
"
1,"今天自我欣赏
","深圳优衣库
","广东
"
2,"反季买优衣库真的太划算了
","反季买优衣库真的好划算
p1直接疯狂心动闭眼入优衣库C系列，高定设计师合作款风衣，设计感满满，小个子也能穿出御姐风，原价直降00元，现卖价，实物有重量，垂感超好，面料不易皱。货号：11
p2男装登山外套冬天卖得特别火爆，非常重工的一款，耐久防水，户外出行很合适，送爸爸送叔叔舅舅都又实用又有面儿  
货号：0，02
欢迎大家主页扫码下单
#
","四川
"
2,"防晒也要做氛围感美女
","优衣库口碑防晒衣
如果你不想被晒黑 一件
如果你想买防晒衣来入手
夏日装备早晚都得来
","湖南
"
2,"优衣库JWA连衣裙有点lemaire味儿
","黑色连衣裙版型不错叠穿裤子好绝







","上海
"
2,"除了澳门限定，其他全是优点
","澳门限定优衣库白T，太可爱了，大陆居然没有
在大三巴逛街，无意间经过优衣库看到
","广东
"
1,"
","
","广东
"
1,"0r竞拍角落生物优衣库联名炸虾
","全新未拆袋
随意整数加价，不满人流拍
非偏车马费r，可存单
置顶为当前最高价
截拍前分钟内有人出价，延时分钟，直到无人出价
月21日晚上22:00截止
 
PS：禁止恶意加价，想好出价，跑单小黑屋

","四川
"
1,"0r竞拍角落生物优衣库联名水龙
","全新未拆袋
随意整数加价，不满人流拍
非偏车马费r，可存单
置顶为当前最高价
截拍前分钟内有人出价，延时分钟，直到无人出价
月21日晚上22:00截止
 
PS：禁止恶意加价，想好出价，跑单小黑屋

","四川
"
2,"优衣库这裙子很vintage
","
","广东
"
2,"优衣库你是懂联名的。。现实QQ秀
","淮海路店一楼看到模特图就直接上四楼了，第一次知道优衣库还自己DIY定制（用店内pad）选了我曾经的扣扣头像油腻男嘿嘿女生选r童装尺码很香，打算天天穿了
 

","上海
"
2,"优衣库这两件宝宝夏装太好看了
","特别是黄色无袖
准备入其他颜色
 

","广东
"
2,"优衣库今年新品牛仔裙很不错哦
","鼓起勇气买了一条。感觉今年大了一个码吧。我平时穿2的牛仔裤。这条W2的好像觉得腰有点大。卫衣塞里面还有富裕。
长度么这个号小腿还余蛮多的。今天穿的是Nike的假两双袜子还能露一点腿。
要说不好的么就是开叉在前面，坐下来的时候要时刻并拢腿。今天下午要去健身所以里面穿了条骑行裤做打底，感觉就还好啦
买的这个色是三色中中等深度。三个色其实都挺好看的。
下次搭衬衫试试

","上海
"
2,"优衣库挂脖背心，优惠啦
","今天在商场售价是12元，然后我又领了一个0020的优惠劵，120入手。
这个挂脖显的肩很好看，值得入手我买了粉色
 
尺码：本人身高10体重0斤，我最终入了s码。
 

","陕西
"
1,"优衣库黄格子衬衫
","
","甘肃
"
1,"OOTD
","照着p1版型去找灰色西装还是优衣库男装合适
 
p很好喝

","北京
"
2,"今天穿优衣库xJWAU系列
","近期从优衣库筛出来两件，
还是很爱的。

0JWA系列
条纹是深咖啡色x藏蓝色的，
实物比图片好看。
U系列
很薄很轻，还带防晒。




","重庆
"
1,"平平无奇scuba朴实无华芝麻灰
","之前有个姐妹的评论很精辟
说lulu的衣服穿上好像优衣库，但是你去优衣库找，还真没这种。
 
真实
 






","江苏
"
2,"京都捕鸟成功
","男款xsbetajacket拿下，优衣库的这个t有点意思
","北京
"
2,"00后怀孕🤰小孕妇挑战成为穿搭博主21天
","优衣库这件同款裙子也太显白了叭
都看不出我是个小孕妇啦

","广东
"
1,"土土的碎花谁在穿？
","翻到去年还是前年一张老照片，当时路过优衣库，就喜欢这个图案，面料也舒服，后续就是没后续了，被丢了
","广东
"
2,"无意间搭配出的梅拉德
","今天在优衣库淘了一个乖巧的衬衫搭配小马甲很有感觉，在柜子里找到一条咖啡色裤子和几年前的百褶裙，还挺搭。
就是同比胖了快10斤的我小肚子突出哎哎哎这个该死的中年发福
","江苏
"
2,"粉色的彪子，浅浅模仿一下
","在优衣库找到了和裤子颜色相近的T恤，入手了，
超级显白
搭基础款#
","上海
"
2,"1小个子优衣库神裤上身
","这周末连加两天班有点累
但还是浅浅拍了上身图
我感觉还不错适合小个子的

","上海
"
2,"优衣库入夏简单干净韩系cityboy真的帅
","
","河北
"
2,"OOTD夏天这么穿超舒服的100块的快乐
","100块你值得拥有
优衣库夏季短袖真的很绝太显瘦了
产后个月也能hold住

","江苏
"
2,"打折中？
","我丢优衣库这扑街价格的舍得打折降价了？兄弟们冲冲
","广东
"
1,"优衣库背心bra
","昨天实体店买的，买了一黑一白，黑色尺码不合适，出s码黑色的。
","广东
"
2,"优衣库神裤新色get
","雨天随意搭
长裤短裤两种搭配

","江西
"
2,"日本优衣库定制
","
","日本
"
2,"日式简约风裙子
","优衣库新上的JWA系列太好看了配色清新，日式简约风
","四川
"
2,"优衣库捡漏啦
","童装10尺寸完全可以穿下，本人12，体重110左右。一件超值，买了黑色和米色，还想再买件白色。
","广东
"
2,"优衣库的这件t好好穿啊
","穿上身先自拍八百张哈哈哈好酥服
哥哥同款get

","广东
"
2,"薄荷曼波优衣库这个赛季杀疯了
","染完头发想去优衣库买一个衬衣顺带还买了一件睡裤
衬衣真的超级清新的薄荷蓝超级美丽并且很薄很舒服
睡裤是纯棉质地真的超级舒服超级薄并且不透
都是很夏天的颜色
黄皮完全可冲

","海南
"
2,"优衣库泡泡玛特这个颜色好好看
","
","上海
"
2,"优衣库宝宝折扣区
","七分裤薄款好多0码，110，120码也很多。短袖包屁衣超多0码，夏天的小尺码真的难得。新款睡衣也是，联名款迪士尼的超级好看拿下两条巨软七分裤yyds
","湖南
"
2,"优衣库男生夏季衬衫搭配小众高级夏装穿搭
","
 
小众高级男生夏季衬衫搭配
 
夏日炎炎，是时候换上轻薄又时髦的衬衫了。
 
💎这款衬衫质感一流，细节处更是让人惊艳。
 
搭配黑色短裤，瞬间打造清爽感，显得更加休闲舒适。再配上一双运动鞋，更是活力满满
 
👞衬衫下摆微微露出，更显层次感，同时也不会显得过于正式。
 
 整体搭配简约而不简单，轻松展现你的个性与品味。
 

","福建
"
2,"我的小红书要被哈利波特刷爆
","优衣库×哈利·波特联名
没有人会拒绝一件魔法袍
四个学院六个花色
2号上市

","广东
"
0,"只有我觉得..丑 
","终于轮到我爱的霍格沃茨了可这..emmmmm

","浙江
"
1,"周末日记孕妇穿搭
","21周后体重就蹭蹭涨，已经重了kg。
周末citywork来到优衣库，感觉这几件裙子还蛮适合孕妇。
逛完还整了一大块蛋糕，罪恶啊。
","四川
"
2,"码粉色   
","
","浙江
"
2,"优衣库正肩短袖确实好看
","修身但不紧身面料也很舒适柔软性价比非常高

","福建
"
1,"蹲降价
","
","辽宁
"
2,"优衣库的无袖连衣裙好像有点乖哎
","今天去试了优衣库很火 的这款无袖连衣裙，
上身显的很乖，我觉得是偏甜美风的
也可以叠加牛仔阔腿裤
虽然里面有内衬
但是不足是侧面还是会露bra
需要穿个吊带
喜欢的姐妹冲
 

","广东
"
2,"被小红书种草的优衣库yuan衬衣
","狠狠种草啦 
前几天刷小红书看见有人说优衣库的这款衬衣有折扣，只需要yuan，一下就被这个价格和这个颜色吸引住了。必须冲
今天去逛我们这边的优衣库抱着试一试的心态看有不有这款，还有看上身的效果好不好看，没想到穿上面料很舒服，颜色也很温柔，版型也好了，简直爱了爱了


","四川
"
2,"优衣库员工每天怎么穿
","202ssjwa合作款，日系穿搭，低饱和，简单干净。
潮流薯生活薯薯队长
","安徽
"
2,"原本从不光顾优衣库的女装夏装是真舒服啊
","
","江西
"
1,"妈妈买的不喜欢便宜给大家
","优衣库线下太古里买的
当时买的时候
现在10出给大家

","四川
"
1,"五一度假休闲穿搭
","





","广东
"
2,"优衣库跟着买就对了初夏防晒休闲穿搭指南
","要想对付春夏紫外线，做到硬核防晒，还得是防晒服
优衣库浅棕色防晒服，
这款轻薄防晒衣版型宽松，
很干净利落，上身不臃肿
舒服透气，颜值和防晒拉满 
内搭一件泡泡玛特联名短袖印花T恤
夏天当然还是清爽为主，搭配黑色休闲裤
直筒裤腿，很修饰腿型，显瘦显高✓
面料轻薄透气垂感也很不错
02
21
KGK

发发薯日常薯时尚薯时髦小姐姐薯队长
","广东
"
1,"帮小红书姐妹定制成功🇲🇴澳门限定优衣库
","在澳门优衣库帮小红书姐妹定制成功🇲🇴澳门限定优衣库全程耐心沟通包姐妹们满意(˃᷄˶˶̫˶˂᷅)
","广东
"
1,"出优衣库学院风毛衣背心
","出两件优衣库的背心，深蓝色货号2，m码吊牌还在，白色货号0，s码没穿过
两件都是0包u

","湖南
"
1,"10/10斤优衣库CDC裤子实测
","
","云南
"
2,"穿衬衫也能拿捏街头范儿
","
","浙江
"
2,"感谢优衣库
","不敢相信
有生之年居然穿上了S码
哈哈哈，真的爱死了，话说码数真的偏大很多
喜欢喜欢
","江苏
"
2,"在优衣库Diy上我的专属短袖啦
","在心斋桥的优衣库四楼
超级可爱好喜欢

","日本
"
2,"帽子好难选择
","优衣库的包包也好好看
","安徽
"
1,"接chiikawa快闪代，不加价但要帮买到优衣库
","不加价不包邮，因为抱20的胳膊特别痛带不了，其他都可以，但需要姐妹拿图二三的全新款来换（线上和我家附近的店铺都卖没了只能出此下策，我下周二三还会去正佳
图二货号：02浅灰色；图三：01乳白色S码

","广东
"
2,"我是bm的天狗
","虽然质量不大行
但我还是爱
我就是剑
外套：优衣库
背心：bm
 
裤子：bm

","四川
"
2,"优衣库小樱桃粉嫩到直接拿下
","禾姐团妹今日优衣库小樱桃穿搭
真的太可爱一整个粉粉嫩嫩

","浙江
"
2,"日本优衣库kt0周年限定款定制T
","好多人问我能不能买这个
小个子女生完全可以买童装
图1就是10的大童款
成人款原价高一些尺码是sxl
银座店现在长袖是缺货的，卫衣短袖都还可以定制
当天可以取货
大概是一小时多就可以门店制好取货
直接选择宫格最省事的diy款
 

","未知
"
1,"优衣库小黑裙
","
","安徽
"
2,"优衣库白t超好搭配工装裤太显瘦百搭
","
","广东
"
0,"裙子上身
","新品
这一期的UR优衣库都平平无奇
没有惊喜
","广东
"
2,"优衣库的针织镂空罩衫真的很温柔
","10/，肩宽，腰围，黄皮
 
货号：L码
 
这件针织镂空罩衫真的很温柔，是柔和的白色，不显肩宽，穿上后整个人很薄，里面只穿bra也不奇怪，去年入的，没想到今年又出了，还是很喜欢嘻嘻

","江苏
"
1,"兼职攒钱去见边伯贤
","Day2
优衣库兼职第二天我要去看贤con
","陕西
"
1,"优衣库合作款连衣裙11
","
","湖北
"
1,"1个在河北上学的新疆人黑皮男大
","在优衣库试衣服拍的




","河北
"
1,".2优衣库×哈利波特你准备好了吗？
","
","上海
"
2,"优衣库这件差点白给，不来错过一个亿
","不好意思，标题党了[吐舌头H]
让更多喜欢这件外套的姐妹知道有折扣，
来薅羊毛啦
薯管家商家薯生活薯薯队长薯条小助手
","天津
"
1,"今年的优衣库童装是开挂了吗真的吼吼看
","坐等优衣库童装降价的妈妈们来下面评论区集合一下好吗
","浙江
"
2,"宝宝优衣库也不错
","学吃饭的时候优衣库真的蛮耐穿的。怎么洗都可以。还有莫名其妙火了的耐克学步鞋。谜一般的尺码，宝宝穿12.的miki，前两个月买1的结果买大了没穿上。没想到现在居然买不到了。[吃瓜R]
","江苏
"
2,"孕妇试衣间之优衣库
","1cm,孕前2斤，目前11斤，孕1周
针织无袖连衣裙
试穿1/0AS码，这款颜色挺好看的，上身也挺舒服，但是真的很考验身材，因为很贴身，凸起的肚脐都格外显眼[汗颜R]k可以配个小披肩，衬衫之类
麻混纺方领连衣裙
试穿10/AM码，这款版型不错，很适合孕后穿，方领设计，颜色牛油果绿，很清新，但是孕妇尤其是孕后期穿稍微有些牵强，买大码吧，孕后穿太松了，买小了吧，因为它是收腰设计，收腰部分会拧到大肚子上面，很尴尬
褶皱连衣裙
试穿1/0AS码，这款也有好几个颜色，我试穿了黑色，腰部带一个小腰带，适合作为孕妇职场时偏正式点的裙子，可以配个小外套

","河北
"
2,"走优衣库挖宝
","真心等不了一点
太上头，最后还搞了一件白色正肩T
灰色T：210S
条纹背心：20S
半身裙裤：S
 

","四川
"
2,"优衣库男生夏季穿搭简约干净清爽搭配分享
","
想要清爽干净简约风搭配，来啦
男生夏季穿搭分享 ：
首先，这件蓝色短袖T恤是你的必备款轻薄透气，舒适度满分。再配上一条宽松的黑色休闲裤，既简约又日常。👟鞋子可以选择白色或浅灰的帆布鞋，搭配出清新的校园风。
不想局限在一种颜色？试试白色短袖T恤，搭配黑色修身长裤，再配上一顶黑色棒球帽 ，街头潮流感十足
当然，还有更多选择等你来发掘🔍。记得选择合适的配饰，如简约的金属项链简约的手链等，为你的搭配增添一份个性。
最后别忘了，保持整洁的发型和干净的面部哦
快来优衣库挑选你的夏日清爽搭配吧简单干净，让你轻松成为街头焦点💪

","福建
"
